Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90,pos_group,league_clean
Ben Beresford,21,English National League North South 25-26,CF,Peterborough Sports,England,0.5554187192118226,0.6945812807881774,0.0270935960591133,0.6785714285714286,0.1034482758620689,0.041871921182266,0.2684729064039409,0.0972906403940886,0.1133004926108374,0.4975369458128079,0.7770935960591133,0.3633004926108374,0.0726600985221674,0.043103448275862,0.1280788177339901,0.4027093596059113,0.2536945812807882,0.8608374384236454,0.293103448275862,0.7068965517241379,0.1761083743842364,0.7019704433497537,0.3066502463054187,0.6674876847290641,0.1330049261083744,0.5455665024630542,0.4987684729064039,0.5,0.916256157635468,0.9310344827586208,0.5012315270935961,0.2684729064039409,0.1330049261083744,0.5012315270935961,0.3620689655172414,0.1231527093596059,0.5012315270935961,0.0886699507389162,0.2684729064039409,0.0455665024630541,0.8078817733990148,0.1798029556650246,0.125615763546798,0.8842364532019704,0.1650246305418719,0.9359605911330048,0.0467980295566502,Attacker,NL North/South
R. Shakpoke,21,English National League North South 25-26,CF,Slough Town,England,0.8768472906403941,0.7266009852216748,0.7586206896551724,0.9125615763546798,0.6637931034482759,0.20935960591133,0.0541871921182266,0.4556650246305418,0.6539408866995073,0.4975369458128079,0.7770935960591133,0.3633004926108374,0.1330049261083744,0.3263546798029557,0.3275862068965517,0.2610837438423645,0.0899014778325123,0.5455665024630542,0.1982758620689655,0.3300492610837439,0.0849753694581281,0.7019704433497537,0.2475369458128078,0.7783251231527094,0.7586206896551724,0.5455665024630542,0.4987684729064039,0.5,0.7130541871921182,0.9211822660098522,0.5012315270935961,0.0541871921182266,0.7586206896551724,0.5012315270935961,0.8152709359605911,0.1699507389162561,0.5012315270935961,0.4802955665024631,0.4642857142857143,0.0455665024630541,0.6157635467980296,0.8152709359605911,0.4802955665024631,0.913793103448276,0.4347290640394088,0.8201970443349754,0.1022167487684729,Attacker,NL North/South
M. Beardmore,21,English National League North South 25-26,"LW, RAMF, LCMF3",Bath City,England,0.2450738916256157,0.0172413793103448,0.9261083743842364,0.3879310344827586,0.0578817733990147,0.770935960591133,0.7733990147783252,0.9014778325123152,0.7007389162561576,0.5467980295566502,0.2992610837438423,0.3633004926108374,0.7857142857142857,0.2943349753694581,0.9926108374384236,0.9876847290640394,0.9778325123152708,0.895320197044335,0.956896551724138,0.917487684729064,0.5566502463054187,0.4926108374384236,0.9852216748768472,0.7931034482758621,0.3953201970443349,0.3423645320197044,0.4987684729064039,0.5,0.5357142857142857,0.2586206896551724,0.5012315270935961,0.7733990147783252,0.3953201970443349,0.5012315270935961,0.5615763546798029,0.5935960591133005,0.5012315270935961,0.5923645320197044,0.0874384236453202,0.5283251231527094,0.6490147783251231,0.2881773399014778,0.3522167487684729,0.6847290640394089,0.9852216748768472,0.022167487684729,0.7093596059113301,Attacker,NL North/South
W. Jenkins-Davies,21,English National League North South 25-26,"RW, AMF, CF",Bath City,England,0.5295566502463054,0.312807881773399,0.3374384236453202,0.7783251231527094,0.2783251231527093,0.1650246305418719,0.5775862068965517,0.874384236453202,0.9100985221674875,0.5467980295566502,0.8928571428571429,0.3633004926108374,0.6539408866995073,0.3903940886699507,0.5049261083743842,0.7943349753694581,0.8780788177339901,0.5073891625615764,0.6477832512315271,0.6391625615763548,0.5566502463054187,0.8657635467980296,0.8251231527093597,0.2733990147783251,0.1157635467980295,0.6736453201970444,0.4987684729064039,0.5,0.3706896551724138,0.1600985221674876,0.5012315270935961,0.5775862068965517,0.1157635467980295,0.5012315270935961,0.8620689655172413,0.3645320197044335,0.5012315270935961,0.0788177339901477,0.4433497536945813,0.6588669950738916,0.7487684729064039,0.7352216748768473,0.8226600985221675,0.2881773399014778,0.1268472906403941,0.334975369458128,0.8078817733990148,Attacker,NL North/South
A. Thibaut,21,English National League North South 25-26,CF,Southport,Republic of Ireland,0.8645320197044335,0.7697044334975369,0.4963054187192118,0.9273399014778324,0.229064039408867,0.7598522167487685,0.0135467980295566,0.1120689655172413,0.0677339901477832,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.0110837438423645,0.270935960591133,0.2450738916256157,0.0381773399014778,0.1637931034482758,0.7118226600985221,0.25,0.0036945812807881,0.065270935960591,0.1650246305418719,0.0160098522167487,0.20935960591133,0.0394088669950738,0.105911330049261,0.4987684729064039,0.5,0.5997536945812808,0.9470443349753694,0.5012315270935961,0.0135467980295566,0.0394088669950738,0.5012315270935961,0.0110837438423645,0.0480295566502463,0.5012315270935961,0.853448275862069,0.4088669950738916,0.0455665024630541,0.229064039408867,0.0738916256157635,0.3916256157635468,0.4889162561576354,0.8275862068965517,0.9076354679802956,0.083743842364532,Attacker,NL North/South
H. Hearn,21,English National League North South 25-26,CF,Hornchurch,England,0.8423645320197044,0.9285714285714286,0.7216748768472906,0.7573891625615764,0.8780788177339901,0.333743842364532,0.1637931034482758,0.1859605911330049,0.4901477832512315,0.8657635467980296,0.2992610837438423,0.8559113300492611,0.0566502463054187,0.4667487684729064,0.20935960591133,0.3214285714285714,0.2820197044334975,0.9802955665024632,0.4113300492610837,0.2192118226600985,0.4458128078817733,0.1650246305418719,0.0751231527093596,0.6083743842364532,0.2155172413793103,0.8362068965517241,0.4987684729064039,0.5,0.7844827586206897,0.7167487684729064,0.5012315270935961,0.1637931034482758,0.2155172413793103,0.5012315270935961,0.1403940886699507,0.2487684729064039,0.5012315270935961,0.5221674876847291,0.8312807881773399,0.7032019704433498,0.229064039408867,0.9113300492610836,0.6440886699507389,0.7733990147783252,0.7586206896551724,0.8522167487684729,0.3768472906403941,Attacker,NL North/South
T. Leahy,21,English National League North South 25-26,"RAMF, AMF, CF",Tonbridge Angels,England,0.8509852216748769,0.7881773399014779,0.270935960591133,0.9839901477832512,0.3669950738916256,0.3374384236453202,0.2783251231527093,0.5012315270935961,0.4901477832512315,0.6391625615763546,0.6995073891625616,0.3633004926108374,0.375615763546798,0.3263546798029557,0.3706896551724138,0.5566502463054187,0.6206896551724138,0.4692118226600985,0.6194581280788177,0.6995073891625616,0.6699507389162562,0.6083743842364532,0.5738916256157636,0.2980295566502463,0.2733990147783251,0.5935960591133005,0.4987684729064039,0.5,0.7266009852216748,0.4236453201970443,0.5012315270935961,0.2783251231527093,0.2733990147783251,0.5012315270935961,0.9605911330049262,0.2660098522167488,0.5012315270935961,0.3940886699507389,0.2056650246305418,0.9076354679802956,0.229064039408867,0.4605911330049261,0.7635467980295566,0.5221674876847291,0.4729064039408867,0.9901477832512317,0.2660098522167488,Attacker,NL North/South
C. Williams,21,English National League North South 25-26,"LAMF, RAMF, LW",AFC Telford United,England,0.1982758620689655,0.3472906403940887,0.5960591133004927,0.1834975369458128,0.6514778325123153,0.9716748768472906,0.770935960591133,0.853448275862069,0.874384236453202,0.9470443349753694,0.7426108374384236,0.8916256157635468,0.6650246305418719,0.9482758620689656,0.5541871921182266,0.9027093596059114,0.7586206896551724,0.562807881773399,0.3793103448275862,0.6440886699507389,0.2167487684729063,0.437192118226601,0.9211822660098522,0.4150246305418719,0.2155172413793103,0.9384236453201972,0.4987684729064039,0.5,0.0960591133004926,0.3300492610837438,0.5012315270935961,0.770935960591133,0.2155172413793103,0.5012315270935961,0.1108374384236453,0.8793103448275862,0.5012315270935961,0.7869458128078818,0.5554187192118226,0.2179802955665024,0.7820197044334976,0.7019704433497537,0.9014778325123152,0.3251231527093596,0.7216748768472906,0.2068965517241379,0.8645320197044335,Attacker,NL North/South
A. Thibaut,21,English National League North South 25-26,CF,Southport,Republic of Ireland,0.8645320197044335,0.7697044334975369,0.4963054187192118,0.9273399014778324,0.229064039408867,0.7598522167487685,0.0135467980295566,0.1120689655172413,0.0677339901477832,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.0110837438423645,0.270935960591133,0.2450738916256157,0.0381773399014778,0.1637931034482758,0.7118226600985221,0.25,0.0036945812807881,0.065270935960591,0.1650246305418719,0.0160098522167487,0.20935960591133,0.0394088669950738,0.105911330049261,0.4987684729064039,0.5,0.5997536945812808,0.9470443349753694,0.5012315270935961,0.0135467980295566,0.0394088669950738,0.5012315270935961,0.0110837438423645,0.0480295566502463,0.5012315270935961,0.853448275862069,0.4088669950738916,0.0455665024630541,0.229064039408867,0.0738916256157635,0.3916256157635468,0.4889162561576354,0.8275862068965517,0.9076354679802956,0.083743842364532,Attacker,NL North/South
A. Sambu,21,English National League North South 25-26,"LW, RWF, LWF",Merthyr Town,Portugal,0.5554187192118226,0.7118226600985221,0.0270935960591133,0.8041871921182266,0.6330049261083743,0.8399014778325123,0.5369458128078818,0.2364532019704433,0.4901477832512315,0.8472906403940886,0.2992610837438423,0.3633004926108374,0.2536945812807882,0.333743842364532,0.1970443349753694,0.687192118226601,0.9285714285714286,0.146551724137931,0.7413793103448276,0.0800492610837438,0.875615763546798,0.1650246305418719,0.7598522167487685,0.1293103448275862,0.2155172413793103,0.6970443349753694,0.4987684729064039,0.5,0.4987684729064039,0.6921182266009852,0.5012315270935961,0.5369458128078818,0.2155172413793103,0.5012315270935961,0.1453201970443349,0.687192118226601,0.5012315270935961,0.8152709359605911,0.1822660098522167,0.0455665024630541,0.229064039408867,0.8669950738916257,0.125615763546798,0.2536945812807882,0.9679802955665024,0.9802955665024632,0.1921182266009852,Attacker,NL North/South
Josiah Dyer,21,English National League North South 25-26,CF,Peterborough Sports,England,0.8091133004926109,0.7241379310344828,0.0578817733990147,0.6194581280788177,0.7315270935960592,0.3423645320197044,0.3953201970443349,0.0160098522167487,0.0246305418719211,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.1305418719211822,0.0960591133004926,0.0788177339901477,0.5110837438423645,0.2278325123152709,0.146551724137931,0.9839901477832512,0.1600985221674876,0.2549261083743842,0.8066502463054187,0.5640394088669951,0.5480295566502463,0.4913793103448275,0.105911330049261,0.4987684729064039,0.5,0.8485221674876847,0.6551724137931034,0.5012315270935961,0.3953201970443349,0.4913793103448275,0.5012315270935961,0.0147783251231527,0.2635467980295566,0.5012315270935961,0.5665024630541872,0.8312807881773399,0.9495073891625616,0.229064039408867,0.0246305418719211,0.125615763546798,0.8226600985221675,0.1391625615763546,0.4655172413793103,0.4125615763546798,Attacker,NL North/South
J. Maskell,21,English National League North South 25-26,CF,Darlington 1883,England,0.917487684729064,0.91871921182266,0.2463054187192118,0.7352216748768473,0.9753694581280788,0.2068965517241379,0.5110837438423645,0.3312807881773399,0.4137931034482758,0.3571428571428571,0.624384236453202,0.3633004926108374,0.3694581280788177,0.45935960591133,0.6083743842364532,0.8091133004926109,0.625615763546798,0.6317733990147784,0.5172413793103449,0.1083743842364531,0.5960591133004927,0.9642857142857144,0.8300492610837439,0.91871921182266,0.2807881773399014,0.3177339901477832,0.4987684729064039,0.5,0.646551724137931,0.6059113300492611,0.5012315270935961,0.5110837438423645,0.2807881773399014,0.5012315270935961,0.6502463054187192,0.5443349753694581,0.5012315270935961,0.3472906403940887,0.8891625615763546,0.7635467980295566,0.854679802955665,0.5849753694581281,0.4322660098522167,0.9408866995073892,0.7093596059113301,0.7438423645320197,0.4199507389162561,Attacker,NL North/South
B. Dolaghan,21,English National League North South 25-26,CF,Worthing,England,0.9827586206896552,0.9852216748768472,0.8472906403940886,0.9679802955665024,0.9088669950738916,0.6280788177339901,0.3842364532019704,0.2475369458128078,0.2561576354679803,0.7413793103448276,0.2992610837438423,0.7770935960591133,0.1527093596059113,0.3041871921182266,0.2167487684729064,0.1453201970443349,0.0467980295566502,0.3411330049261084,0.6502463054187192,0.8657635467980296,0.7216748768472907,0.3645320197044335,0.1761083743842364,0.1736453201970443,0.9544334975369458,0.6416256157635468,0.4987684729064039,0.5,0.6527093596059113,0.9901477832512317,0.5012315270935961,0.3842364532019704,0.9544334975369458,0.5012315270935961,0.1133004926108374,0.5862068965517241,0.5012315270935961,0.8990147783251231,0.8411330049261084,0.0455665024630541,0.479064039408867,0.4334975369458128,0.2561576354679803,0.2586206896551724,0.6859605911330049,0.958128078817734,0.0233990147783251,Attacker,NL North/South
J. Popoola,21,English National League North South 25-26,AMF,Maidenhead United,England,0.6096059113300493,0.3990147783251231,0.8054187192118226,0.5972906403940886,0.7118226600985221,0.9027093596059114,0.6773399014778325,0.9815270935960592,0.9741379310344828,0.9704433497536946,0.2992610837438423,0.3633004926108374,0.4963054187192118,0.9064039408866996,0.7278325123152709,0.3251231527093596,0.3325123152709359,0.562807881773399,0.4261083743842364,0.6268472906403941,0.3842364532019704,0.3645320197044335,0.3263546798029557,0.5073891625615764,0.8768472906403941,0.8866995073891626,0.4987684729064039,0.5,0.0197044334975369,0.3325123152709359,0.5012315270935961,0.6773399014778325,0.8768472906403941,0.5012315270935961,0.0517241379310344,0.6502463054187192,0.5012315270935961,0.8103448275862069,0.45935960591133,0.7906403940886699,0.6970443349753694,0.6330049261083743,0.7302955665024631,0.4088669950738916,0.8620689655172413,0.3793103448275862,0.896551724137931,Attacker,NL North/South
M. Matthews-Lewis,21,English National League North South 25-26,CF,Hemel Hempstead Town,England,0.9519704433497536,0.9113300492610836,0.8719211822660099,0.9064039408866996,0.8719211822660099,0.4088669950738916,0.20935960591133,0.687192118226601,0.6539408866995073,0.7167487684729064,0.6625615763546798,0.8177339901477833,0.2376847290640394,0.4532019704433497,0.0862068965517241,0.0197044334975369,0.022167487684729,0.146551724137931,0.5665024630541872,0.3669950738916256,0.875615763546798,0.1650246305418719,0.0295566502463054,0.2450738916256157,0.9544334975369458,0.7463054187192119,0.4987684729064039,0.5,0.3706896551724138,0.8103448275862069,0.5012315270935961,0.20935960591133,0.9544334975369458,0.5012315270935961,0.5221674876847291,0.2795566502463054,0.5012315270935961,0.6403940886699507,0.7487684729064039,0.8300492610837439,0.8078817733990148,0.5246305418719212,0.2684729064039409,0.541871921182266,0.5935960591133005,0.8472906403940886,0.2906403940886699,Attacker,NL North/South
T. Higgs,21,English National League North South 25-26,"CF, AMF, RAMF",Farnborough,England,0.3423645320197044,0.645320197044335,0.6231527093596059,0.2536945812807882,0.2019704433497537,0.4211822660098522,0.2475369458128078,0.0738916256157635,0.3300492610837438,0.6736453201970444,0.2992610837438423,0.3633004926108374,0.5985221674876847,0.2770935960591133,0.167487684729064,0.2192118226600985,0.2610837438423645,0.146551724137931,0.1453201970443349,0.4273399014778325,0.0283251231527094,0.1650246305418719,0.2623152709359606,0.1871921182266009,0.2672413793103448,0.4692118226600985,0.4987684729064039,0.5,0.6724137931034483,0.3694581280788177,0.5012315270935961,0.2475369458128078,0.2672413793103448,0.5012315270935961,0.8029556650246306,0.3916256157635468,0.5012315270935961,0.4408866995073892,0.6933497536945813,0.9076354679802956,0.7487684729064039,0.9716748768472906,0.125615763546798,0.1773399014778325,0.2142857142857142,0.4963054187192118,0.3103448275862069,Attacker,NL North/South
J. Tanga,21,English National League North South 25-26,"LAMF, LW, LWB",Maidstone United,England,0.2869458128078818,0.2635467980295566,0.8349753694581281,0.4753694581280788,0.2598522167487684,0.6896551724137931,0.5554187192118226,0.5123152709359606,0.7783251231527094,0.7943349753694581,0.2992610837438423,0.7770935960591133,0.7980295566502463,0.4322660098522167,0.8940886699507389,0.7426108374384236,0.9359605911330048,0.146551724137931,0.8374384236453202,0.5492610837438423,0.5960591133004927,0.45935960591133,0.8091133004926109,0.0985221674876847,0.8497536945812808,0.6970443349753694,0.4987684729064039,0.5,0.5295566502463054,0.1305418719211822,0.5012315270935961,0.5554187192118226,0.8497536945812808,0.5012315270935961,0.7512315270935961,0.4162561576354679,0.5012315270935961,0.4827586206896552,0.0960591133004926,0.3312807881773399,0.479064039408867,0.9064039408866996,0.5640394088669951,0.1921182266009852,0.9076354679802956,0.6477832512315271,0.8312807881773399,Attacker,NL North/South
C. Pegrum,21,English National League North South 25-26,"LW, RAMF, RW",Hornchurch,England,0.1625615763546798,0.1502463054187192,0.4679802955665024,0.1871921182266009,0.4396551724137931,0.4827586206896552,0.9408866995073892,0.7807881773399015,0.4901477832512315,0.3916256157635468,0.8238916256157636,0.3633004926108374,0.9630541871921182,0.8472906403940886,0.9482758620689656,0.9950738916256158,0.9852216748768472,0.9076354679802956,0.7192118226600985,0.9248768472906403,0.875615763546798,0.5344827586206896,0.9901477832512317,0.6527093596059114,0.4827586206896552,0.5233990147783252,0.4987684729064039,0.5,0.312807881773399,0.4408866995073892,0.5012315270935961,0.9408866995073892,0.4827586206896552,0.5012315270935961,0.5467980295566502,0.913793103448276,0.5012315270935961,0.5369458128078818,0.2155172413793103,0.6083743842364532,0.5147783251231527,0.2339901477832512,0.9088669950738916,0.438423645320197,0.6071428571428571,0.2413793103448276,0.7364532019704434,Attacker,NL North/South
E. Grubb,21,English National League North South 25-26,"LW, AMF, RW",Salisbury,England,0.0775862068965517,0.0985221674876847,0.4876847290640394,0.0751231527093596,0.3448275862068966,0.9211822660098522,0.9125615763546798,0.7315270935960592,0.0677339901477832,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.8583743842364532,0.9100985221674875,0.4334975369458128,0.8669950738916257,0.8312807881773399,0.9359605911330048,0.7869458128078818,0.8423645320197044,0.3374384236453202,0.7327586206896551,0.7881773399014779,0.1293103448275862,0.355911330049261,0.105911330049261,0.4987684729064039,0.5,0.0665024630541871,0.4876847290640394,0.5012315270935961,0.9125615763546798,0.355911330049261,0.5012315270935961,0.2019704433497537,0.8990147783251231,0.5012315270935961,0.8004926108374384,0.3435960591133005,0.105911330049261,0.229064039408867,0.0492610837438423,0.9975369458128078,0.0788177339901477,0.3522167487684729,0.0689655172413793,0.6169950738916257,Attacker,NL North/South
S. McGurk,22,English National League North South 25-26,"LW, RW",South Shields,England,0.2450738916256157,0.2389162561576354,0.2081280788177339,0.2142857142857142,0.5529556650246306,0.854679802955665,0.9359605911330048,0.937192118226601,0.9100985221674875,0.9396551724137931,0.9519704433497536,0.3633004926108374,0.8054187192118226,0.6083743842364532,0.9458128078817734,0.3596059113300492,0.3990147783251231,0.4692118226600985,0.8780788177339901,0.9729064039408868,0.5566502463054187,0.1650246305418719,0.3768472906403941,0.0086206896551724,0.4113300492610837,0.958128078817734,0.4987684729064039,0.5,0.2512315270935961,0.3152709359605911,0.5012315270935961,0.9359605911330048,0.4113300492610837,0.5012315270935961,0.1034482758620689,0.9778325123152708,0.5012315270935961,0.6182266009852216,0.4642857142857143,0.3201970443349753,0.9753694581280788,0.5344827586206896,0.125615763546798,0.0086206896551724,0.0923645320197044,0.1945812807881773,0.9482758620689656,Attacker,NL North/South
J. Tabor,22,English National League North South 25-26,"CF, LAMF",Bath City,England,0.4100985221674877,0.6379310344827587,0.2081280788177339,0.3879310344827586,0.7795566502463054,0.2032019704433497,0.4532019704433497,0.1120689655172413,0.5480295566502463,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.2487684729064039,0.5738916256157636,0.2536945812807882,0.2044334975369458,0.6995073891625616,0.146551724137931,0.812807881773399,0.1009852216748768,0.875615763546798,0.7327586206896551,0.2413793103448276,0.3719211822660098,0.7586206896551724,0.105911330049261,0.4987684729064039,0.5,0.4100985221674876,0.7339901477832512,0.5012315270935961,0.4532019704433497,0.7586206896551724,0.5012315270935961,0.6625615763546798,0.4778325123152709,0.5012315270935961,0.4051724137931034,0.4532019704433497,0.4113300492610837,0.229064039408867,0.9852216748768472,0.125615763546798,0.8645320197044335,0.8177339901477833,0.7315270935960592,0.4679802955665024,Attacker,NL North/South
R. Allan,22,English National League North South 25-26,"RAMF, RW, CF",Scarborough Athletic,England,0.5295566502463054,0.5172413793103449,0.2635467980295566,0.6317733990147784,0.3608374384236453,0.6551724137931034,0.4236453201970443,0.0800492610837438,0.1133004926108374,0.3571428571428571,0.2992610837438423,0.3633004926108374,0.375615763546798,0.5467980295566502,0.354679802955665,0.1724137931034483,0.3078817733990148,0.146551724137931,0.5110837438423645,0.7573891625615763,0.7216748768472907,0.3645320197044335,0.2167487684729064,0.4729064039408867,0.1650246305418719,0.2179802955665024,0.4987684729064039,0.5,0.2401477832512315,0.7881773399014779,0.5012315270935961,0.4236453201970443,0.1650246305418719,0.5012315270935961,0.5541871921182266,0.5172413793103449,0.5012315270935961,0.7241379310344828,0.625615763546798,0.1416256157635468,0.7487684729064039,0.2253694581280788,0.4322660098522167,0.354679802955665,0.3879310344827586,0.4162561576354679,0.3325123152709359,Attacker,NL North/South
A. Lynn,22,English National League North South 25-26,CF,Leamington,England,0.6908866995073891,0.2610837438423645,0.998768472906404,0.9753694581280788,0.4273399014778325,0.1748768472906404,0.022167487684729,0.0899014778325123,0.4901477832512315,0.9470443349753694,0.2992610837438423,0.3633004926108374,0.0049261083743842,0.022167487684729,0.0320197044334975,0.1096059113300492,0.0123152709359605,0.146551724137931,0.0049261083743842,0.0357142857142857,0.0985221674876847,0.1650246305418719,0.1600985221674876,0.5123152709359606,0.0394088669950738,0.8226600985221675,0.4987684729064039,0.5,0.9876847290640394,0.9876847290640394,0.5012315270935961,0.022167487684729,0.0394088669950738,0.5012315270935961,0.5123152709359606,0.0049261083743842,0.5012315270935961,0.4322660098522167,0.0652709359605911,0.0455665024630541,0.229064039408867,0.9876847290640394,0.125615763546798,0.8916256157635468,0.4125615763546798,0.7266009852216748,0.0049261083743842,Attacker,NL North/South
E. Touray,22,English National League North South 25-26,CF,Chippenham Town,Italy,0.2869458128078818,0.812807881773399,0.91871921182266,0.2339901477832512,0.5800492610837439,0.4187192118226601,0.2204433497536946,0.4692118226600985,0.5480295566502463,0.3916256157635468,0.6625615763546798,0.3633004926108374,0.0443349753694581,0.45935960591133,0.4852216748768473,0.3620689655172414,0.4729064039408867,0.4852216748768473,0.9310344827586208,0.666256157635468,0.1194581280788177,0.8423645320197044,0.3719211822660098,0.9014778325123152,0.0394088669950738,0.3719211822660098,0.4987684729064039,0.5,0.9384236453201972,0.9802955665024632,0.5012315270935961,0.2204433497536946,0.0394088669950738,0.5012315270935961,0.2561576354679803,0.3189655172413793,0.5012315270935961,0.6613300492610837,0.5307881773399015,0.1982758620689655,0.5147783251231527,0.6280788177339901,0.7931034482758621,0.896551724137931,0.6317733990147784,0.8768472906403941,0.0775862068965517,Attacker,NL North/South
O. Babajide,22,English National League North South 25-26,"CF, RAMF, LAMF",Tonbridge Angels,England,0.6600985221674877,0.6551724137931034,0.2783251231527093,0.4852216748768473,0.4766009852216749,0.5492610837438424,0.438423645320197,0.5012315270935961,0.5480295566502463,0.5467980295566502,0.8004926108374384,0.3633004926108374,0.5270935960591133,0.8238916256157636,0.3706896551724138,0.6748768472906403,0.8645320197044335,0.5073891625615764,0.3399014778325123,0.4433497536945813,0.2832512315270936,0.4926108374384236,0.7118226600985221,0.604679802955665,0.3522167487684729,0.5935960591133005,0.4987684729064039,0.5,0.2216748768472906,0.5812807881773399,0.5012315270935961,0.438423645320197,0.3522167487684729,0.5012315270935961,0.7857142857142857,0.4630541871921182,0.5012315270935961,0.5923645320197044,0.7142857142857143,0.4408866995073892,0.479064039408867,0.5640394088669951,0.7832512315270936,0.6896551724137931,0.5972906403940886,0.4852216748768473,0.5529556650246306,Attacker,NL North/South
Z. Gilsenan,22,English National League North South 25-26,"AMF, CF",Buxton,Republic of Ireland,0.7032019704433498,0.6527093596059114,0.3004926108374384,0.6785714285714286,0.2389162561576354,0.3201970443349753,0.541871921182266,0.6798029556650246,0.4901477832512315,0.1699507389162561,0.2992610837438423,0.3633004926108374,0.5049261083743842,0.7241379310344828,0.2352216748768472,0.6477832512315271,0.4027093596059113,0.6169950738916257,0.7869458128078818,0.7573891625615763,0.875615763546798,0.7019704433497537,0.6539408866995073,0.0960591133004926,0.6514778325123153,0.105911330049261,0.4987684729064039,0.5,0.3657635467980296,0.6674876847290641,0.5012315270935961,0.541871921182266,0.6514778325123153,0.5012315270935961,0.9458128078817734,0.3940886699507389,0.5012315270935961,0.5197044334975369,0.5394088669950738,0.2684729064039409,0.8078817733990148,0.3004926108374384,0.4802955665024631,0.2832512315270936,0.6317733990147784,0.6280788177339901,0.2216748768472906,Attacker,NL North/South
L. Baptiste,22,English National League North South 25-26,"LAMF, LW, LWF",Dover Athletic,England,0.1625615763546798,0.3596059113300492,0.9113300492610836,0.1748768472906404,0.4150246305418719,0.0985221674876847,0.4655172413793103,0.913793103448276,0.9827586206896552,0.9273399014778324,0.9347290640394088,0.3633004926108374,0.6896551724137931,0.3706896551724138,0.7278325123152709,0.2955665024630542,0.4729064039408867,0.146551724137931,0.4704433497536945,0.1945812807881773,0.4753694581280788,0.3891625615763547,0.3435960591133005,0.9334975369458128,0.5603448275862069,0.9433497536945812,0.4987684729064039,0.5,0.4347290640394089,0.0812807881773399,0.5012315270935961,0.4655172413793103,0.5603448275862069,0.5012315270935961,0.896551724137931,0.2019704433497537,0.5012315270935961,0.064039408866995,0.3238916256157635,0.6699507389162561,0.6970443349753694,0.9088669950738916,0.5024630541871922,0.8078817733990148,0.6317733990147784,0.4753694581280788,0.7032019704433498,Attacker,NL North/South
T. Scott,22,English National League North South 25-26,"RW, RDMF, AMF",Oxford City,England,0.5812807881773399,0.4827586206896552,0.438423645320197,0.6083743842364532,0.1477832512315271,0.5985221674876847,0.8817733990147784,0.3731527093596059,0.5997536945812808,0.9470443349753694,0.2992610837438423,0.8177339901477833,0.9482758620689656,0.2278325123152709,0.916256157635468,0.9310344827586208,0.9507389162561576,0.8731527093596059,0.7869458128078818,0.7955665024630542,0.5147783251231527,0.895320197044335,0.9236453201970444,0.7857142857142857,0.5184729064039408,0.875615763546798,0.4987684729064039,0.5,0.6527093596059113,0.4211822660098522,0.5012315270935961,0.8817733990147784,0.5184729064039408,0.5012315270935961,0.7142857142857143,0.896551724137931,0.5012315270935961,0.583743842364532,0.4433497536945813,0.1231527093596059,0.6748768472906403,0.8497536945812808,0.125615763546798,0.6822660098522167,0.6317733990147784,0.541871921182266,0.5665024630541872,Attacker,NL North/South
M. Woltman,22,English National League North South 25-26,"AMF, RCMF",Southport,England,0.0775862068965517,0.0615763546798029,0.961822660098522,0.0751231527093596,0.062807881773399,0.9261083743842364,0.6896551724137931,0.8029556650246306,0.4901477832512315,0.7413793103448276,0.2992610837438423,0.3633004926108374,0.6009852216748769,0.5566502463054187,0.5443349753694581,0.7980295566502463,0.8226600985221675,0.917487684729064,0.7536945812807881,0.6268472906403941,0.3374384236453202,0.1650246305418719,0.7068965517241379,0.0529556650246305,0.355911330049261,0.5455665024630542,0.4987684729064039,0.5,0.3768472906403941,0.3374384236453202,0.5012315270935961,0.6896551724137931,0.355911330049261,0.5012315270935961,0.2266009852216748,0.5541871921182266,0.5012315270935961,0.7931034482758621,0.2426108374384236,0.7733990147783252,0.229064039408867,0.2044334975369458,0.5024630541871922,0.1625615763546798,0.0332512315270936,0.0492610837438423,0.5935960591133005,Attacker,NL North/South
